campaign_id,lead_id,email_template,scheduled_time,sent_time,delivery_status,opened,replied,reply_time,follow_up_required
CAM00540,L00540,Database Modernization,27-04-2026 16:00,27-04-2026 16:01,Delivered,0,0,,0
CAM00541,L00541,IT Consulting,27-04-2026 21:00,27-04-2026 21:14,Failed,0,0,,0
CAM00542,L00542,Database Modernization,28-04-2026 02:00,28-04-2026 02:01,Bounced,0,0,,0
CAM00543,L00543,Database Modernization,28-04-2026 07:00,28-04-2026 07:04,Delivered,1,0,,0
CAM00544,L00544,Oracle Services,28-04-2026 12:00,28-04-2026 12:14,Delivered,0,0,,0
CAM00545,L00545,Database Modernization,28-04-2026 17:00,28-04-2026 17:08,Delivered,1,0,,0
CAM00546,L00546,IT Consulting,28-04-2026 22:00,28-04-2026 22:10,Delivered,0,0,,0
CAM00547,L00547,Data Engineering,29-04-2026 03:00,29-04-2026 03:07,Delivered,0,0,,0
CAM00548,L00548,Data Engineering,29-04-2026 08:00,29-04-2026 08:11,Delivered,1,0,,0
CAM00549,L00549,IT Consulting,29-04-2026 13:00,29-04-2026 13:01,Delivered,0,0,,0
CAM00550,L00550,Database Modernization,29-04-2026 18:00,29-04-2026 18:10,Delivered,0,0,,0
CAM00551,L00551,Data Engineering,29-04-2026 23:00,29-04-2026 23:00,Delivered,0,0,,0
CAM00552,L00552,Database Modernization,30-04-2026 04:00,30-04-2026 04:02,Delivered,1,0,,0
CAM00553,L00553,IT Consulting,30-04-2026 09:00,30-04-2026 09:07,Delivered,0,0,,0
CAM00554,L00554,Database Modernization,30-04-2026 14:00,30-04-2026 14:06,Delivered,1,1,05-05-2026 07:06,1
CAM00555,L00555,IT Consulting,30-04-2026 19:00,30-04-2026 19:02,Delivered,0,0,,0
CAM00556,L00556,Data Engineering,01-05-2026 00:00,01-05-2026 00:11,Delivered,0,0,,0
CAM00557,L00557,IT Consulting,01-05-2026 05:00,01-05-2026 05:04,Delivered,1,0,,0
CAM00558,L00558,IT Consulting,01-05-2026 10:00,01-05-2026 10:12,Delivered,1,0,,0
CAM00559,L00559,IT Consulting,01-05-2026 15:00,01-05-2026 15:00,Delivered,0,0,,0
CAM00560,L00560,Database Modernization,01-05-2026 20:00,01-05-2026 20:03,Delivered,0,0,,0
CAM00561,L00561,Data Engineering,02-05-2026 01:00,02-05-2026 01:04,Delivered,1,0,,0
CAM00562,L00562,Database Modernization,02-05-2026 06:00,02-05-2026 06:08,Delivered,0,0,,0
CAM00563,L00563,Oracle Services,02-05-2026 11:00,02-05-2026 11:06,Delivered,0,0,,0
CAM00564,L00564,Data Engineering,02-05-2026 16:00,02-05-2026 16:02,Delivered,1,0,,0
CAM00565,L00565,Database Modernization,02-05-2026 21:00,02-05-2026 21:08,Delivered,0,0,,0
CAM00566,L00566,Database Modernization,03-05-2026 02:00,03-05-2026 02:14,Delivered,1,0,,0
CAM00567,L00567,Oracle Services,03-05-2026 07:00,03-05-2026 07:02,Delivered,1,0,,0
CAM00568,L00568,Data Engineering,03-05-2026 12:00,03-05-2026 12:03,Delivered,0,0,,0
CAM00569,L00569,Data Engineering,03-05-2026 17:00,03-05-2026 17:07,Delivered,1,0,,0
CAM00570,L00570,Oracle Services,03-05-2026 22:00,03-05-2026 22:10,Delivered,0,0,,0
CAM00571,L00571,Data Engineering,04-05-2026 03:00,04-05-2026 03:02,Delivered,0,0,,0
CAM00572,L00572,Oracle Services,04-05-2026 08:00,04-05-2026 08:03,Delivered,0,0,,0
CAM00573,L00573,Oracle Services,04-05-2026 13:00,04-05-2026 13:03,Delivered,1,0,,0
CAM00574,L00574,Database Modernization,04-05-2026 18:00,04-05-2026 18:09,Delivered,1,0,,0
CAM00575,L00575,Database Modernization,04-05-2026 23:00,04-05-2026 23:01,Delivered,0,0,,0
CAM00576,L00576,IT Consulting,05-05-2026 04:00,05-05-2026 04:09,Delivered,0,0,,0
CAM00577,L00577,Oracle Services,05-05-2026 09:00,05-05-2026 09:06,Delivered,0,0,,0
CAM00578,L00578,Database Modernization,05-05-2026 14:00,05-05-2026 14:04,Delivered,1,0,,0
CAM00579,L00579,Data Engineering,05-05-2026 19:00,05-05-2026 19:12,Delivered,1,0,,0
CAM00580,L00580,Oracle Services,06-05-2026 00:00,06-05-2026 00:12,Delivered,1,0,,0
CAM00581,L00581,IT Consulting,06-05-2026 05:00,06-05-2026 05:12,Delivered,0,0,,0
CAM00582,L00582,Data Engineering,06-05-2026 10:00,06-05-2026 10:13,Delivered,1,0,,0
CAM00583,L00583,IT Consulting,06-05-2026 15:00,06-05-2026 15:03,Delivered,0,0,,0
CAM00584,L00584,IT Consulting,06-05-2026 20:00,06-05-2026 20:12,Delivered,1,0,,0
CAM00585,L00585,Oracle Services,07-05-2026 01:00,07-05-2026 01:02,Delivered,1,0,,0
CAM00586,L00586,Database Modernization,07-05-2026 06:00,07-05-2026 06:04,Delivered,0,0,,0
CAM00587,L00587,Data Engineering,07-05-2026 11:00,07-05-2026 11:08,Delivered,0,0,,0
CAM00588,L00588,Oracle Services,07-05-2026 16:00,07-05-2026 16:11,Delivered,0,0,,0
CAM00589,L00589,Database Modernization,07-05-2026 21:00,07-05-2026 21:08,Delivered,1,1,08-05-2026 17:08,0
CAM00590,L00590,Data Engineering,08-05-2026 02:00,08-05-2026 02:08,Delivered,0,0,,0
CAM00591,L00591,IT Consulting,08-05-2026 07:00,08-05-2026 07:05,Delivered,1,0,,0
CAM00592,L00592,Database Modernization,08-05-2026 12:00,08-05-2026 12:08,Delivered,0,0,,0
CAM00593,L00593,IT Consulting,08-05-2026 17:00,08-05-2026 17:07,Delivered,0,0,,0
CAM00594,L00594,Data Engineering,08-05-2026 22:00,08-05-2026 22:07,Delivered,1,0,,0
CAM00595,L00595,Oracle Services,09-05-2026 03:00,09-05-2026 03:08,Delivered,0,0,,0
CAM00596,L00596,Database Modernization,09-05-2026 08:00,09-05-2026 08:09,Delivered,1,0,,0
CAM00597,L00597,IT Consulting,09-05-2026 13:00,09-05-2026 13:04,Delivered,1,0,,0
CAM00598,L00598,Oracle Services,09-05-2026 18:00,09-05-2026 18:02,Delivered,1,0,,0
CAM00599,L00599,Oracle Services,09-05-2026 23:00,09-05-2026 23:04,Delivered,1,0,,0
CAM00600,L00600,Database Modernization,10-05-2026 04:00,10-05-2026 04:06,Delivered,0,0,,0
CAM00601,L00601,IT Consulting,10-05-2026 09:00,10-05-2026 09:02,Delivered,0,0,,0
CAM00602,L00602,Data Engineering,10-05-2026 14:00,10-05-2026 14:02,Delivered,0,0,,0
CAM00603,L00603,Oracle Services,10-05-2026 19:00,10-05-2026 19:14,Delivered,0,0,,0
CAM00604,L00604,Database Modernization,11-05-2026 00:00,11-05-2026 00:04,Delivered,0,0,,0
CAM00605,L00605,IT Consulting,11-05-2026 05:00,11-05-2026 05:11,Delivered,1,0,,0
CAM00606,L00606,Oracle Services,11-05-2026 10:00,11-05-2026 10:01,Bounced,0,0,,0
CAM00607,L00607,Data Engineering,11-05-2026 15:00,11-05-2026 15:14,Delivered,1,0,,0
CAM00608,L00608,Database Modernization,11-05-2026 20:00,11-05-2026 20:03,Delivered,0,0,,0
CAM00609,L00609,IT Consulting,12-05-2026 01:00,12-05-2026 01:05,Failed,0,0,,0
CAM00610,L00610,IT Consulting,12-05-2026 06:00,12-05-2026 06:11,Delivered,0,0,,0
CAM00611,L00611,IT Consulting,12-05-2026 11:00,12-05-2026 11:03,Bounced,0,0,,0
CAM00612,L00612,Oracle Services,12-05-2026 16:00,12-05-2026 16:08,Delivered,1,0,,0
CAM00613,L00613,Database Modernization,12-05-2026 21:00,12-05-2026 21:11,Delivered,0,0,,0
CAM00614,L00614,Data Engineering,13-05-2026 02:00,13-05-2026 02:00,Delivered,1,0,,0
CAM00615,L00615,Database Modernization,13-05-2026 07:00,13-05-2026 07:00,Delivered,0,0,,0
CAM00616,L00616,Data Engineering,13-05-2026 12:00,13-05-2026 12:11,Delivered,1,0,,0
CAM00617,L00617,Data Engineering,13-05-2026 17:00,13-05-2026 17:03,Delivered,1,0,,0
CAM00618,L00618,Database Modernization,13-05-2026 22:00,13-05-2026 22:13,Delivered,0,0,,0
CAM00619,L00619,Oracle Services,14-05-2026 03:00,14-05-2026 03:13,Delivered,0,0,,0
CAM00620,L00620,IT Consulting,14-05-2026 08:00,14-05-2026 08:13,Delivered,0,0,,0
CAM00621,L00621,IT Consulting,14-05-2026 13:00,14-05-2026 13:14,Delivered,0,0,,0
CAM00622,L00622,IT Consulting,14-05-2026 18:00,14-05-2026 18:12,Delivered,1,0,,0
CAM00623,L00623,Database Modernization,14-05-2026 23:00,14-05-2026 23:05,Bounced,0,0,,0
CAM00624,L00624,Database Modernization,15-05-2026 04:00,15-05-2026 04:14,Delivered,0,0,,0
CAM00625,L00625,Database Modernization,15-05-2026 09:00,15-05-2026 09:05,Delivered,0,0,,0
CAM00626,L00626,Oracle Services,15-05-2026 14:00,15-05-2026 14:08,Delivered,0,0,,0
CAM00627,L00627,Oracle Services,15-05-2026 19:00,15-05-2026 19:00,Delivered,1,0,,0
CAM00628,L00628,Database Modernization,16-05-2026 00:00,16-05-2026 00:14,Delivered,1,0,,0
CAM00629,L00629,IT Consulting,16-05-2026 05:00,16-05-2026 05:08,Bounced,0,0,,0
CAM00630,L00630,Oracle Services,16-05-2026 10:00,16-05-2026 10:14,Delivered,0,0,,0
CAM00631,L00631,Data Engineering,16-05-2026 15:00,16-05-2026 15:05,Delivered,1,0,,0
CAM00632,L00632,Data Engineering,16-05-2026 20:00,16-05-2026 20:04,Bounced,0,0,,0
CAM00633,L00633,Database Modernization,17-05-2026 01:00,17-05-2026 01:07,Delivered,0,0,,0
CAM00634,L00634,IT Consulting,17-05-2026 06:00,17-05-2026 06:12,Delivered,0,0,,0
CAM00635,L00635,Oracle Services,17-05-2026 11:00,17-05-2026 11:08,Delivered,0,0,,0
CAM00636,L00636,IT Consulting,17-05-2026 16:00,17-05-2026 16:11,Delivered,1,0,,0
CAM00637,L00637,Data Engineering,17-05-2026 21:00,17-05-2026 21:03,Delivered,0,0,,0
CAM00638,L00638,Database Modernization,18-05-2026 02:00,18-05-2026 02:11,Delivered,0,0,,0
CAM00639,L00639,IT Consulting,18-05-2026 07:00,18-05-2026 07:10,Delivered,0,0,,0
CAM00640,L00640,Database Modernization,18-05-2026 12:00,18-05-2026 12:13,Delivered,1,0,,0
CAM00641,L00641,IT Consulting,18-05-2026 17:00,18-05-2026 17:00,Delivered,0,0,,0
CAM00642,L00642,Oracle Services,18-05-2026 22:00,18-05-2026 22:05,Delivered,0,0,,0
CAM00643,L00643,Oracle Services,19-05-2026 03:00,19-05-2026 03:01,Delivered,0,0,,0
CAM00644,L00644,Data Engineering,19-05-2026 08:00,19-05-2026 08:06,Delivered,0,0,,0
CAM00645,L00645,IT Consulting,19-05-2026 13:00,19-05-2026 13:11,Delivered,0,0,,0
CAM00646,L00646,Oracle Services,19-05-2026 18:00,19-05-2026 18:09,Delivered,1,0,,0
CAM00647,L00647,IT Consulting,19-05-2026 23:00,19-05-2026 23:11,Delivered,0,0,,0
CAM00648,L00648,IT Consulting,20-05-2026 04:00,20-05-2026 04:11,Delivered,0,0,,0
CAM00649,L00649,Database Modernization,20-05-2026 09:00,20-05-2026 09:14,Delivered,1,0,,0
CAM00650,L00650,IT Consulting,20-05-2026 14:00,20-05-2026 14:13,Delivered,1,0,,0
CAM00651,L00651,IT Consulting,20-05-2026 19:00,20-05-2026 19:08,Delivered,0,0,,0
CAM00652,L00652,Oracle Services,21-05-2026 00:00,21-05-2026 00:13,Delivered,1,0,,0
CAM00653,L00653,IT Consulting,21-05-2026 05:00,21-05-2026 05:00,Delivered,0,0,,0
CAM00654,L00654,Data Engineering,21-05-2026 10:00,21-05-2026 10:10,Delivered,1,0,,0
CAM00655,L00655,Oracle Services,21-05-2026 15:00,21-05-2026 15:07,Delivered,1,0,,0
CAM00656,L00656,Data Engineering,21-05-2026 20:00,21-05-2026 20:14,Delivered,1,0,,0
CAM00657,L00657,Data Engineering,22-05-2026 01:00,22-05-2026 01:07,Delivered,0,0,,0
CAM00658,L00658,IT Consulting,22-05-2026 06:00,22-05-2026 06:02,Delivered,0,0,,0
CAM00659,L00659,IT Consulting,22-05-2026 11:00,22-05-2026 11:10,Delivered,1,0,,0
CAM00660,L00660,Database Modernization,22-05-2026 16:00,22-05-2026 16:14,Delivered,1,0,,0
CAM00661,L00661,Database Modernization,22-05-2026 21:00,22-05-2026 21:00,Delivered,1,0,,0
CAM00662,L00662,Oracle Services,23-05-2026 02:00,23-05-2026 02:00,Delivered,0,0,,0
CAM00663,L00663,Oracle Services,23-05-2026 07:00,23-05-2026 07:09,Delivered,0,0,,0
CAM00664,L00664,Data Engineering,23-05-2026 12:00,23-05-2026 12:08,Delivered,0,0,,0
CAM00665,L00665,IT Consulting,23-05-2026 17:00,23-05-2026 17:08,Delivered,1,0,,0
CAM00666,L00666,Oracle Services,23-05-2026 22:00,23-05-2026 22:01,Delivered,0,0,,0
CAM00667,L00667,Data Engineering,24-05-2026 03:00,24-05-2026 03:08,Bounced,0,0,,0
CAM00668,L00668,Data Engineering,24-05-2026 08:00,24-05-2026 08:08,Failed,0,0,,0
CAM00669,L00669,Oracle Services,24-05-2026 13:00,24-05-2026 13:12,Delivered,1,0,,0
CAM00670,L00670,Oracle Services,24-05-2026 18:00,24-05-2026 18:05,Delivered,1,0,,0
CAM00671,L00671,Database Modernization,24-05-2026 23:00,24-05-2026 23:05,Delivered,1,0,,0
CAM00672,L00672,Data Engineering,25-05-2026 04:00,25-05-2026 04:01,Bounced,0,0,,0
CAM00673,L00673,Database Modernization,25-05-2026 09:00,25-05-2026 09:08,Delivered,1,0,,0
CAM00674,L00674,IT Consulting,25-05-2026 14:00,25-05-2026 14:09,Delivered,0,0,,0
CAM00675,L00675,Database Modernization,25-05-2026 19:00,25-05-2026 19:04,Delivered,0,0,,0
CAM00676,L00676,Oracle Services,26-05-2026 00:00,26-05-2026 00:10,Delivered,0,0,,0
CAM00677,L00677,Oracle Services,26-05-2026 05:00,26-05-2026 05:14,Delivered,0,0,,0
CAM00678,L00678,Database Modernization,26-05-2026 10:00,26-05-2026 10:02,Delivered,0,0,,0
CAM00679,L00679,Database Modernization,26-05-2026 15:00,26-05-2026 15:08,Delivered,1,0,,0
CAM00680,L00680,Data Engineering,26-05-2026 20:00,26-05-2026 20:10,Delivered,1,0,,0
CAM00681,L00681,Database Modernization,27-05-2026 01:00,27-05-2026 01:00,Delivered,0,0,,0
CAM00682,L00682,Oracle Services,27-05-2026 06:00,27-05-2026 06:02,Delivered,0,0,,0
CAM00683,L00683,Oracle Services,27-05-2026 11:00,27-05-2026 11:05,Bounced,0,0,,0
CAM00684,L00684,Data Engineering,27-05-2026 16:00,27-05-2026 16:02,Delivered,0,0,,0
CAM00685,L00685,Database Modernization,27-05-2026 21:00,27-05-2026 21:05,Delivered,0,0,,0
CAM00686,L00686,Data Engineering,28-05-2026 02:00,28-05-2026 02:02,Delivered,0,0,,0
CAM00687,L00687,IT Consulting,28-05-2026 07:00,28-05-2026 07:13,Delivered,0,0,,0
CAM00688,L00688,Database Modernization,28-05-2026 12:00,28-05-2026 12:08,Delivered,0,0,,0
CAM00689,L00689,Data Engineering,28-05-2026 17:00,28-05-2026 17:04,Delivered,0,0,,0
CAM00690,L00690,IT Consulting,28-05-2026 22:00,28-05-2026 22:11,Delivered,0,0,,0
CAM00691,L00691,Oracle Services,29-05-2026 03:00,29-05-2026 03:00,Delivered,0,0,,0
CAM00692,L00692,Data Engineering,29-05-2026 08:00,29-05-2026 08:08,Delivered,0,0,,0
CAM00693,L00693,Database Modernization,29-05-2026 13:00,29-05-2026 13:10,Delivered,1,0,,0
CAM00694,L00694,Data Engineering,29-05-2026 18:00,29-05-2026 18:12,Delivered,1,0,,0
CAM00695,L00695,Data Engineering,29-05-2026 23:00,29-05-2026 23:03,Delivered,0,0,,0
CAM00696,L00696,Oracle Services,30-05-2026 04:00,30-05-2026 04:08,Delivered,1,0,,0
CAM00697,L00697,Oracle Services,30-05-2026 09:00,30-05-2026 09:11,Delivered,1,0,,0
CAM00698,L00698,Oracle Services,30-05-2026 14:00,30-05-2026 14:11,Delivered,0,0,,0
CAM00699,L00699,Oracle Services,30-05-2026 19:00,30-05-2026 19:02,Delivered,0,0,,0
CAM00700,L00700,Oracle Services,31-05-2026 00:00,31-05-2026 00:14,Delivered,0,0,,0
CAM00701,L00701,Data Engineering,31-05-2026 05:00,31-05-2026 05:04,Delivered,0,0,,0
CAM00702,L00702,IT Consulting,31-05-2026 10:00,31-05-2026 10:05,Delivered,1,0,,0
CAM00703,L00703,Database Modernization,31-05-2026 15:00,31-05-2026 15:02,Bounced,0,0,,0
CAM00704,L00704,IT Consulting,31-05-2026 20:00,31-05-2026 20:02,Delivered,0,0,,0
CAM00705,L00705,Data Engineering,01-06-2026 01:00,01-06-2026 01:03,Delivered,1,1,01-06-2026 22:03,1
CAM00706,L00706,IT Consulting,01-06-2026 06:00,01-06-2026 06:02,Delivered,0,0,,0
CAM00707,L00707,Data Engineering,01-06-2026 11:00,01-06-2026 11:10,Delivered,0,0,,0
CAM00708,L00708,Oracle Services,01-06-2026 16:00,01-06-2026 16:08,Delivered,0,0,,0
CAM00709,L00709,Data Engineering,01-06-2026 21:00,01-06-2026 21:05,Delivered,0,0,,0
CAM00710,L00710,Data Engineering,02-06-2026 02:00,02-06-2026 02:08,Delivered,0,0,,0
CAM00711,L00711,Data Engineering,02-06-2026 07:00,02-06-2026 07:09,Delivered,0,0,,0
CAM00712,L00712,IT Consulting,02-06-2026 12:00,02-06-2026 12:02,Delivered,1,1,04-06-2026 15:02,1
CAM00713,L00713,Oracle Services,02-06-2026 17:00,02-06-2026 17:04,Delivered,0,0,,0
CAM00714,L00714,Data Engineering,02-06-2026 22:00,02-06-2026 22:13,Delivered,1,0,,0
CAM00715,L00715,IT Consulting,03-06-2026 03:00,03-06-2026 03:00,Delivered,0,0,,0
CAM00716,L00716,Oracle Services,03-06-2026 08:00,03-06-2026 08:14,Delivered,1,0,,0
CAM00717,L00717,Database Modernization,03-06-2026 13:00,03-06-2026 13:14,Delivered,0,0,,0
CAM00718,L00718,IT Consulting,03-06-2026 18:00,03-06-2026 18:03,Delivered,0,0,,0
CAM00719,L00719,Oracle Services,03-06-2026 23:00,03-06-2026 23:04,Delivered,1,0,,0
CAM00720,L00720,Oracle Services,04-06-2026 04:00,04-06-2026 04:03,Delivered,0,0,,0
CAM00721,L00721,IT Consulting,04-06-2026 09:00,04-06-2026 09:08,Delivered,1,1,05-06-2026 11:08,0
CAM00722,L00722,Oracle Services,04-06-2026 14:00,04-06-2026 14:03,Failed,0,0,,0
CAM00723,L00723,Data Engineering,04-06-2026 19:00,04-06-2026 19:11,Delivered,1,0,,0
CAM00724,L00724,IT Consulting,05-06-2026 00:00,05-06-2026 00:05,Delivered,1,0,,0
CAM00725,L00725,Database Modernization,05-06-2026 05:00,05-06-2026 05:14,Delivered,0,0,,0
CAM00726,L00726,Database Modernization,05-06-2026 10:00,05-06-2026 10:12,Delivered,0,0,,0
CAM00727,L00727,Database Modernization,05-06-2026 15:00,05-06-2026 15:06,Delivered,0,0,,0
CAM00728,L00728,Database Modernization,05-06-2026 20:00,05-06-2026 20:08,Delivered,0,0,,0
CAM00729,L00729,Database Modernization,06-06-2026 01:00,06-06-2026 01:00,Delivered,0,0,,0
CAM00730,L00730,Data Engineering,06-06-2026 06:00,06-06-2026 06:01,Delivered,0,0,,0
CAM00731,L00731,IT Consulting,06-06-2026 11:00,06-06-2026 11:07,Delivered,0,0,,0
CAM00732,L00732,IT Consulting,06-06-2026 16:00,06-06-2026 16:07,Delivered,1,0,,0
CAM00733,L00733,IT Consulting,06-06-2026 21:00,06-06-2026 21:05,Failed,0,0,,0
CAM00734,L00734,Oracle Services,07-06-2026 02:00,07-06-2026 02:01,Delivered,0,0,,0
CAM00735,L00735,Database Modernization,07-06-2026 07:00,07-06-2026 07:12,Delivered,1,0,,0
CAM00736,L00736,IT Consulting,07-06-2026 12:00,07-06-2026 12:06,Delivered,1,0,,0
CAM00737,L00737,Data Engineering,07-06-2026 17:00,07-06-2026 17:07,Delivered,1,0,,0
CAM00738,L00738,Database Modernization,07-06-2026 22:00,07-06-2026 22:06,Delivered,1,0,,0
CAM00739,L00739,Database Modernization,08-06-2026 03:00,08-06-2026 03:07,Delivered,0,0,,0
CAM00740,L00740,Oracle Services,08-06-2026 08:00,08-06-2026 08:09,Delivered,1,0,,0
CAM00741,L00741,Database Modernization,08-06-2026 13:00,08-06-2026 13:11,Delivered,0,0,,0
CAM00742,L00742,Database Modernization,08-06-2026 18:00,08-06-2026 18:08,Delivered,0,0,,0
CAM00743,L00743,Database Modernization,08-06-2026 23:00,08-06-2026 23:02,Delivered,1,0,,0
CAM00744,L00744,Data Engineering,09-06-2026 04:00,09-06-2026 04:13,Delivered,0,0,,0
CAM00745,L00745,Database Modernization,09-06-2026 09:00,09-06-2026 09:04,Delivered,0,0,,0
CAM00746,L00746,Oracle Services,09-06-2026 14:00,09-06-2026 14:00,Delivered,0,0,,0
CAM00747,L00747,IT Consulting,09-06-2026 19:00,09-06-2026 19:00,Delivered,0,0,,0
CAM00748,L00748,Database Modernization,10-06-2026 00:00,10-06-2026 00:11,Delivered,0,0,,0
CAM00749,L00749,Database Modernization,10-06-2026 05:00,10-06-2026 05:05,Delivered,1,0,,0
CAM00750,L00750,Data Engineering,10-06-2026 10:00,10-06-2026 10:00,Delivered,1,0,,0
CAM00751,L00751,Data Engineering,10-06-2026 15:00,10-06-2026 15:12,Bounced,0,0,,0
CAM00752,L00752,Data Engineering,10-06-2026 20:00,10-06-2026 20:04,Delivered,1,1,11-06-2026 19:04,1
CAM00753,L00753,Oracle Services,11-06-2026 01:00,11-06-2026 01:14,Delivered,0,0,,0
CAM00754,L00754,Data Engineering,11-06-2026 06:00,11-06-2026 06:13,Delivered,1,0,,0
CAM00755,L00755,Oracle Services,11-06-2026 11:00,11-06-2026 11:00,Delivered,0,0,,0
CAM00756,L00756,IT Consulting,11-06-2026 16:00,11-06-2026 16:10,Delivered,1,0,,0
CAM00757,L00757,Database Modernization,11-06-2026 21:00,11-06-2026 21:09,Delivered,0,0,,0
CAM00758,L00758,Database Modernization,12-06-2026 02:00,12-06-2026 02:02,Delivered,0,0,,0
CAM00759,L00759,Database Modernization,12-06-2026 07:00,12-06-2026 07:05,Delivered,0,0,,0
CAM00760,L00760,Database Modernization,12-06-2026 12:00,12-06-2026 12:07,Delivered,0,0,,0
CAM00761,L00761,Data Engineering,12-06-2026 17:00,12-06-2026 17:02,Delivered,1,0,,0
CAM00762,L00762,Database Modernization,12-06-2026 22:00,12-06-2026 22:10,Delivered,0,0,,0
CAM00763,L00763,Oracle Services,13-06-2026 03:00,13-06-2026 03:04,Delivered,1,1,13-06-2026 06:04,1
CAM00764,L00764,Data Engineering,13-06-2026 08:00,13-06-2026 08:14,Delivered,0,0,,0
CAM00765,L00765,Database Modernization,13-06-2026 13:00,13-06-2026 13:12,Delivered,0,0,,0
CAM00766,L00766,Oracle Services,13-06-2026 18:00,13-06-2026 18:09,Delivered,1,1,17-06-2026 15:09,0
CAM00767,L00767,IT Consulting,13-06-2026 23:00,13-06-2026 23:01,Delivered,1,0,,0
CAM00768,L00768,Database Modernization,14-06-2026 04:00,14-06-2026 04:00,Delivered,1,0,,0
CAM00769,L00769,Data Engineering,14-06-2026 09:00,14-06-2026 09:02,Delivered,0,0,,0
CAM00770,L00770,Oracle Services,14-06-2026 14:00,14-06-2026 14:07,Delivered,0,0,,0
CAM00771,L00771,Database Modernization,14-06-2026 19:00,14-06-2026 19:11,Delivered,1,0,,0
CAM00772,L00772,Database Modernization,15-06-2026 00:00,15-06-2026 00:02,Delivered,1,0,,0
CAM00773,L00773,Oracle Services,15-06-2026 05:00,15-06-2026 05:10,Delivered,1,0,,0
CAM00774,L00774,IT Consulting,15-06-2026 10:00,15-06-2026 10:00,Delivered,0,0,,0
CAM00775,L00775,Database Modernization,15-06-2026 15:00,15-06-2026 15:03,Delivered,1,0,,0
CAM00776,L00776,Data Engineering,15-06-2026 20:00,15-06-2026 20:08,Delivered,1,1,18-06-2026 18:08,0
CAM00777,L00777,Data Engineering,16-06-2026 01:00,16-06-2026 01:12,Delivered,0,0,,0
CAM00778,L00778,Database Modernization,16-06-2026 06:00,16-06-2026 06:11,Delivered,1,0,,0
CAM00779,L00779,Data Engineering,16-06-2026 11:00,16-06-2026 11:07,Delivered,0,0,,0
CAM00780,L00780,Data Engineering,16-06-2026 16:00,16-06-2026 16:00,Delivered,0,0,,0
CAM00781,L00781,Oracle Services,16-06-2026 21:00,16-06-2026 21:04,Delivered,1,1,19-06-2026 20:04,1
CAM00782,L00782,Data Engineering,17-06-2026 02:00,17-06-2026 02:11,Delivered,0,0,,0
CAM00783,L00783,Oracle Services,17-06-2026 07:00,17-06-2026 07:01,Delivered,1,0,,0
CAM00784,L00784,Database Modernization,17-06-2026 12:00,17-06-2026 12:10,Delivered,1,0,,0
CAM00785,L00785,Database Modernization,17-06-2026 17:00,17-06-2026 17:10,Delivered,0,0,,0
CAM00786,L00786,Database Modernization,17-06-2026 22:00,17-06-2026 22:11,Delivered,0,0,,0
CAM00787,L00787,Oracle Services,18-06-2026 03:00,18-06-2026 03:03,Delivered,0,0,,0
CAM00788,L00788,Data Engineering,18-06-2026 08:00,18-06-2026 08:03,Delivered,1,0,,0
CAM00789,L00789,Database Modernization,18-06-2026 13:00,18-06-2026 13:02,Delivered,1,0,,0
CAM00790,L00790,Oracle Services,18-06-2026 18:00,18-06-2026 18:05,Delivered,1,0,,0
CAM00791,L00791,Oracle Services,18-06-2026 23:00,18-06-2026 23:07,Delivered,0,0,,0
CAM00792,L00792,Data Engineering,19-06-2026 04:00,19-06-2026 04:01,Delivered,0,0,,0
CAM00793,L00793,Data Engineering,19-06-2026 09:00,19-06-2026 09:08,Delivered,0,0,,0
CAM00794,L00794,Data Engineering,19-06-2026 14:00,19-06-2026 14:03,Delivered,0,0,,0
CAM00795,L00795,Data Engineering,19-06-2026 19:00,19-06-2026 19:08,Delivered,1,0,,0
CAM00796,L00796,IT Consulting,20-06-2026 00:00,20-06-2026 00:04,Delivered,0,0,,0
CAM00797,L00797,IT Consulting,20-06-2026 05:00,20-06-2026 05:14,Delivered,1,0,,0
CAM00798,L00798,IT Consulting,20-06-2026 10:00,20-06-2026 10:04,Delivered,1,0,,0
CAM00799,L00799,IT Consulting,20-06-2026 15:00,20-06-2026 15:13,Delivered,0,0,,0
CAM00800,L00800,IT Consulting,20-06-2026 20:00,20-06-2026 20:02,Delivered,0,0,,0
CAM00801,L00801,Database Modernization,21-06-2026 01:00,21-06-2026 01:01,Delivered,1,0,,0
CAM00802,L00802,Data Engineering,21-06-2026 06:00,21-06-2026 06:02,Delivered,1,0,,0
CAM00803,L00803,Data Engineering,21-06-2026 11:00,21-06-2026 11:06,Delivered,0,0,,0
CAM00804,L00804,Oracle Services,21-06-2026 16:00,21-06-2026 16:13,Delivered,1,0,,0
CAM00805,L00805,Data Engineering,21-06-2026 21:00,21-06-2026 21:02,Delivered,0,0,,0
CAM00806,L00806,Data Engineering,22-06-2026 02:00,22-06-2026 02:11,Delivered,0,0,,0
CAM00807,L00807,Data Engineering,22-06-2026 07:00,22-06-2026 07:10,Delivered,1,0,,0
CAM00808,L00808,IT Consulting,22-06-2026 12:00,22-06-2026 12:05,Delivered,1,0,,0
CAM00809,L00809,Data Engineering,22-06-2026 17:00,22-06-2026 17:05,Delivered,1,0,,0
CAM00810,L00810,IT Consulting,22-06-2026 22:00,22-06-2026 22:14,Delivered,0,0,,0
