campaign_id,lead_id,email_template,scheduled_time,sent_time,delivery_status,opened,replied,reply_time,follow_up_required
CAM00500,L00500,Oracle Services,2026-04-19 08:00:00,2026-04-19 08:08:00,Delivered,0,0,,0
CAM00501,L00501,Data Engineering,2026-04-19 13:00:00,2026-04-19 13:07:00,Delivered,1,0,,0
CAM00502,L00502,Database Modernization,2026-04-19 18:00:00,2026-04-19 18:10:00,Delivered,1,0,,0
CAM00503,L00503,Oracle Services,2026-04-19 23:00:00,2026-04-19 23:06:00,Delivered,1,0,,0
CAM00504,L00504,Oracle Services,2026-04-20 04:00:00,2026-04-20 04:06:00,Delivered,0,0,,0
CAM00505,L00505,IT Consulting,2026-04-20 09:00:00,2026-04-20 09:12:00,Delivered,0,0,,0
CAM00506,L00506,Data Engineering,2026-04-20 14:00:00,2026-04-20 14:11:00,Delivered,0,0,,0
CAM00507,L00507,Data Engineering,2026-04-20 19:00:00,2026-04-20 19:03:00,Delivered,0,0,,0
CAM00508,L00508,IT Consulting,2026-04-21 00:00:00,2026-04-21 00:12:00,Delivered,1,1,2026-04-21 03:12:00,1
CAM00509,L00509,Oracle Services,2026-04-21 05:00:00,2026-04-21 05:04:00,Delivered,1,0,,0
CAM00510,L00510,Data Engineering,2026-04-21 10:00:00,2026-04-21 10:02:00,Delivered,0,0,,0
CAM00511,L00511,IT Consulting,2026-04-21 15:00:00,2026-04-21 15:13:00,Delivered,0,0,,0
CAM00512,L00512,Oracle Services,2026-04-21 20:00:00,2026-04-21 20:03:00,Delivered,0,0,,0
CAM00513,L00513,Data Engineering,2026-04-22 01:00:00,2026-04-22 01:03:00,Delivered,1,0,,0
CAM00514,L00514,IT Consulting,2026-04-22 06:00:00,2026-04-22 06:04:00,Delivered,1,0,,0
CAM00515,L00515,Data Engineering,2026-04-22 11:00:00,2026-04-22 11:07:00,Delivered,0,0,,0
CAM00516,L00516,Oracle Services,2026-04-22 16:00:00,2026-04-22 16:02:00,Delivered,1,0,,0
CAM00517,L00517,Data Engineering,2026-04-22 21:00:00,2026-04-22 21:02:00,Delivered,1,0,,0
CAM00518,L00518,IT Consulting,2026-04-23 02:00:00,2026-04-23 02:05:00,Delivered,0,0,,0
CAM00519,L00519,Oracle Services,2026-04-23 07:00:00,2026-04-23 07:03:00,Delivered,0,0,,0
CAM00520,L00520,Data Engineering,2026-04-23 12:00:00,2026-04-23 12:02:00,Delivered,0,0,,0
CAM00521,L00521,Data Engineering,2026-04-23 17:00:00,2026-04-23 17:13:00,Delivered,0,0,,0
CAM00522,L00522,Database Modernization,2026-04-23 22:00:00,2026-04-23 22:08:00,Delivered,0,0,,0
CAM00523,L00523,Oracle Services,2026-04-24 03:00:00,2026-04-24 03:00:00,Delivered,1,0,,0
CAM00524,L00524,Oracle Services,2026-04-24 08:00:00,2026-04-24 08:01:00,Delivered,0,0,,0
CAM00525,L00525,IT Consulting,2026-04-24 13:00:00,2026-04-24 13:12:00,Delivered,0,0,,0
CAM00526,L00526,IT Consulting,2026-04-24 18:00:00,2026-04-24 18:04:00,Delivered,1,0,,0
CAM00527,L00527,Database Modernization,2026-04-24 23:00:00,2026-04-24 23:02:00,Delivered,0,0,,0
CAM00528,L00528,IT Consulting,2026-04-25 04:00:00,2026-04-25 04:09:00,Delivered,0,0,,0
CAM00529,L00529,IT Consulting,2026-04-25 09:00:00,2026-04-25 09:12:00,Delivered,1,0,,0
CAM00530,L00530,Data Engineering,2026-04-25 14:00:00,2026-04-25 14:05:00,Delivered,0,0,,0
CAM00531,L00531,Data Engineering,2026-04-25 19:00:00,2026-04-25 19:11:00,Delivered,0,0,,0
CAM00532,L00532,IT Consulting,2026-04-26 00:00:00,2026-04-26 00:06:00,Delivered,1,1,2026-04-26 13:06:00,1
CAM00533,L00533,Data Engineering,2026-04-26 05:00:00,2026-04-26 05:01:00,Bounced,0,0,,0
CAM00534,L00534,IT Consulting,2026-04-26 10:00:00,2026-04-26 10:11:00,Delivered,0,0,,0
CAM00535,L00535,IT Consulting,2026-04-26 15:00:00,2026-04-26 15:13:00,Delivered,1,1,2026-04-30 03:13:00,1
CAM00536,L00536,Oracle Services,2026-04-26 20:00:00,2026-04-26 20:14:00,Delivered,1,0,,0
CAM00537,L00537,Data Engineering,2026-04-27 01:00:00,2026-04-27 01:01:00,Delivered,0,0,,0
CAM00538,L00538,Data Engineering,2026-04-27 06:00:00,2026-04-27 06:08:00,Delivered,0,0,,0
CAM00539,L00539,IT Consulting,2026-04-27 11:00:00,2026-04-27 11:09:00,Delivered,0,0,,0
CAM00540,L00540,Database Modernization,2026-04-27 16:00:00,2026-04-27 16:01:00,Delivered,0,0,,0
CAM00541,L00541,IT Consulting,2026-04-27 21:00:00,2026-04-27 21:14:00,Failed,0,0,,0
CAM00542,L00542,Database Modernization,2026-04-28 02:00:00,2026-04-28 02:01:00,Bounced,0,0,,0
CAM00543,L00543,Database Modernization,2026-04-28 07:00:00,2026-04-28 07:04:00,Delivered,1,0,,0
CAM00544,L00544,Oracle Services,2026-04-28 12:00:00,2026-04-28 12:14:00,Delivered,0,0,,0
CAM00545,L00545,Database Modernization,2026-04-28 17:00:00,2026-04-28 17:08:00,Delivered,1,0,,0
CAM00546,L00546,IT Consulting,2026-04-28 22:00:00,2026-04-28 22:10:00,Delivered,0,0,,0
CAM00547,L00547,Data Engineering,2026-04-29 03:00:00,2026-04-29 03:07:00,Delivered,0,0,,0
CAM00548,L00548,Data Engineering,2026-04-29 08:00:00,2026-04-29 08:11:00,Delivered,1,0,,0
CAM00549,L00549,IT Consulting,2026-04-29 13:00:00,2026-04-29 13:01:00,Delivered,0,0,,0
CAM00550,L00550,Database Modernization,2026-04-29 18:00:00,2026-04-29 18:10:00,Delivered,0,0,,0
CAM00551,L00551,Data Engineering,2026-04-29 23:00:00,2026-04-29 23:00:00,Delivered,0,0,,0
CAM00552,L00552,Database Modernization,2026-04-30 04:00:00,2026-04-30 04:02:00,Delivered,1,0,,0
CAM00553,L00553,IT Consulting,2026-04-30 09:00:00,2026-04-30 09:07:00,Delivered,0,0,,0
CAM00554,L00554,Database Modernization,2026-04-30 14:00:00,2026-04-30 14:06:00,Delivered,1,1,2026-05-05 07:06:00,1
CAM00555,L00555,IT Consulting,2026-04-30 19:00:00,2026-04-30 19:02:00,Delivered,0,0,,0
CAM00556,L00556,Data Engineering,2026-05-01 00:00:00,2026-05-01 00:11:00,Delivered,0,0,,0
CAM00557,L00557,IT Consulting,2026-05-01 05:00:00,2026-05-01 05:04:00,Delivered,1,0,,0
CAM00558,L00558,IT Consulting,2026-05-01 10:00:00,2026-05-01 10:12:00,Delivered,1,0,,0
CAM00559,L00559,IT Consulting,2026-05-01 15:00:00,2026-05-01 15:00:00,Delivered,0,0,,0
CAM00560,L00560,Database Modernization,2026-05-01 20:00:00,2026-05-01 20:03:00,Delivered,0,0,,0
CAM00561,L00561,Data Engineering,2026-05-02 01:00:00,2026-05-02 01:04:00,Delivered,1,0,,0
CAM00562,L00562,Database Modernization,2026-05-02 06:00:00,2026-05-02 06:08:00,Delivered,0,0,,0
CAM00563,L00563,Oracle Services,2026-05-02 11:00:00,2026-05-02 11:06:00,Delivered,0,0,,0
CAM00564,L00564,Data Engineering,2026-05-02 16:00:00,2026-05-02 16:02:00,Delivered,1,0,,0
CAM00565,L00565,Database Modernization,2026-05-02 21:00:00,2026-05-02 21:08:00,Delivered,0,0,,0
CAM00566,L00566,Database Modernization,2026-05-03 02:00:00,2026-05-03 02:14:00,Delivered,1,0,,0
CAM00567,L00567,Oracle Services,2026-05-03 07:00:00,2026-05-03 07:02:00,Delivered,1,0,,0
CAM00568,L00568,Data Engineering,2026-05-03 12:00:00,2026-05-03 12:03:00,Delivered,0,0,,0
CAM00569,L00569,Data Engineering,2026-05-03 17:00:00,2026-05-03 17:07:00,Delivered,1,0,,0
CAM00570,L00570,Oracle Services,2026-05-03 22:00:00,2026-05-03 22:10:00,Delivered,0,0,,0
CAM00571,L00571,Data Engineering,2026-05-04 03:00:00,2026-05-04 03:02:00,Delivered,0,0,,0
CAM00572,L00572,Oracle Services,2026-05-04 08:00:00,2026-05-04 08:03:00,Delivered,0,0,,0
CAM00573,L00573,Oracle Services,2026-05-04 13:00:00,2026-05-04 13:03:00,Delivered,1,0,,0
CAM00574,L00574,Database Modernization,2026-05-04 18:00:00,2026-05-04 18:09:00,Delivered,1,0,,0
CAM00575,L00575,Database Modernization,2026-05-04 23:00:00,2026-05-04 23:01:00,Delivered,0,0,,0
CAM00576,L00576,IT Consulting,2026-05-05 04:00:00,2026-05-05 04:09:00,Delivered,0,0,,0
CAM00577,L00577,Oracle Services,2026-05-05 09:00:00,2026-05-05 09:06:00,Delivered,0,0,,0
CAM00578,L00578,Database Modernization,2026-05-05 14:00:00,2026-05-05 14:04:00,Delivered,1,0,,0
CAM00579,L00579,Data Engineering,2026-05-05 19:00:00,2026-05-05 19:12:00,Delivered,1,0,,0
CAM00580,L00580,Oracle Services,2026-05-06 00:00:00,2026-05-06 00:12:00,Delivered,1,0,,0
CAM00581,L00581,IT Consulting,2026-05-06 05:00:00,2026-05-06 05:12:00,Delivered,0,0,,0
CAM00582,L00582,Data Engineering,2026-05-06 10:00:00,2026-05-06 10:13:00,Delivered,1,0,,0
CAM00583,L00583,IT Consulting,2026-05-06 15:00:00,2026-05-06 15:03:00,Delivered,0,0,,0
CAM00584,L00584,IT Consulting,2026-05-06 20:00:00,2026-05-06 20:12:00,Delivered,1,0,,0
CAM00585,L00585,Oracle Services,2026-05-07 01:00:00,2026-05-07 01:02:00,Delivered,1,0,,0
CAM00586,L00586,Database Modernization,2026-05-07 06:00:00,2026-05-07 06:04:00,Delivered,0,0,,0
CAM00587,L00587,Data Engineering,2026-05-07 11:00:00,2026-05-07 11:08:00,Delivered,0,0,,0
CAM00588,L00588,Oracle Services,2026-05-07 16:00:00,2026-05-07 16:11:00,Delivered,0,0,,0
CAM00589,L00589,Database Modernization,2026-05-07 21:00:00,2026-05-07 21:08:00,Delivered,1,1,2026-05-08 17:08:00,0
CAM00590,L00590,Data Engineering,2026-05-08 02:00:00,2026-05-08 02:08:00,Delivered,0,0,,0
CAM00591,L00591,IT Consulting,2026-05-08 07:00:00,2026-05-08 07:05:00,Delivered,1,0,,0
CAM00592,L00592,Database Modernization,2026-05-08 12:00:00,2026-05-08 12:08:00,Delivered,0,0,,0
CAM00593,L00593,IT Consulting,2026-05-08 17:00:00,2026-05-08 17:07:00,Delivered,0,0,,0
CAM00594,L00594,Data Engineering,2026-05-08 22:00:00,2026-05-08 22:07:00,Delivered,1,0,,0
CAM00595,L00595,Oracle Services,2026-05-09 03:00:00,2026-05-09 03:08:00,Delivered,0,0,,0
CAM00596,L00596,Database Modernization,2026-05-09 08:00:00,2026-05-09 08:09:00,Delivered,1,0,,0
CAM00597,L00597,IT Consulting,2026-05-09 13:00:00,2026-05-09 13:04:00,Delivered,1,0,,0
CAM00598,L00598,Oracle Services,2026-05-09 18:00:00,2026-05-09 18:02:00,Delivered,1,0,,0
CAM00599,L00599,Oracle Services,2026-05-09 23:00:00,2026-05-09 23:04:00,Delivered,1,0,,0
CAM00600,L00600,Database Modernization,2026-05-10 04:00:00,2026-05-10 04:06:00,Delivered,0,0,,0
CAM00601,L00601,IT Consulting,2026-05-10 09:00:00,2026-05-10 09:02:00,Delivered,0,0,,0
CAM00602,L00602,Data Engineering,2026-05-10 14:00:00,2026-05-10 14:02:00,Delivered,0,0,,0
CAM00603,L00603,Oracle Services,2026-05-10 19:00:00,2026-05-10 19:14:00,Delivered,0,0,,0
CAM00604,L00604,Database Modernization,2026-05-11 00:00:00,2026-05-11 00:04:00,Delivered,0,0,,0
CAM00605,L00605,IT Consulting,2026-05-11 05:00:00,2026-05-11 05:11:00,Delivered,1,0,,0
CAM00606,L00606,Oracle Services,2026-05-11 10:00:00,2026-05-11 10:01:00,Bounced,0,0,,0
CAM00607,L00607,Data Engineering,2026-05-11 15:00:00,2026-05-11 15:14:00,Delivered,1,0,,0
CAM00608,L00608,Database Modernization,2026-05-11 20:00:00,2026-05-11 20:03:00,Delivered,0,0,,0
CAM00609,L00609,IT Consulting,2026-05-12 01:00:00,2026-05-12 01:05:00,Failed,0,0,,0
CAM00610,L00610,IT Consulting,2026-05-12 06:00:00,2026-05-12 06:11:00,Delivered,0,0,,0
CAM00611,L00611,IT Consulting,2026-05-12 11:00:00,2026-05-12 11:03:00,Bounced,0,0,,0
CAM00612,L00612,Oracle Services,2026-05-12 16:00:00,2026-05-12 16:08:00,Delivered,1,0,,0
CAM00613,L00613,Database Modernization,2026-05-12 21:00:00,2026-05-12 21:11:00,Delivered,0,0,,0
CAM00614,L00614,Data Engineering,2026-05-13 02:00:00,2026-05-13 02:00:00,Delivered,1,0,,0
CAM00615,L00615,Database Modernization,2026-05-13 07:00:00,2026-05-13 07:00:00,Delivered,0,0,,0
CAM00616,L00616,Data Engineering,2026-05-13 12:00:00,2026-05-13 12:11:00,Delivered,1,0,,0
CAM00617,L00617,Data Engineering,2026-05-13 17:00:00,2026-05-13 17:03:00,Delivered,1,0,,0
CAM00618,L00618,Database Modernization,2026-05-13 22:00:00,2026-05-13 22:13:00,Delivered,0,0,,0
CAM00619,L00619,Oracle Services,2026-05-14 03:00:00,2026-05-14 03:13:00,Delivered,0,0,,0
CAM00620,L00620,IT Consulting,2026-05-14 08:00:00,2026-05-14 08:13:00,Delivered,0,0,,0
CAM00621,L00621,IT Consulting,2026-05-14 13:00:00,2026-05-14 13:14:00,Delivered,0,0,,0
CAM00622,L00622,IT Consulting,2026-05-14 18:00:00,2026-05-14 18:12:00,Delivered,1,0,,0
CAM00623,L00623,Database Modernization,2026-05-14 23:00:00,2026-05-14 23:05:00,Bounced,0,0,,0
CAM00624,L00624,Database Modernization,2026-05-15 04:00:00,2026-05-15 04:14:00,Delivered,0,0,,0
CAM00625,L00625,Database Modernization,2026-05-15 09:00:00,2026-05-15 09:05:00,Delivered,0,0,,0
CAM00626,L00626,Oracle Services,2026-05-15 14:00:00,2026-05-15 14:08:00,Delivered,0,0,,0
CAM00627,L00627,Oracle Services,2026-05-15 19:00:00,2026-05-15 19:00:00,Delivered,1,0,,0
CAM00628,L00628,Database Modernization,2026-05-16 00:00:00,2026-05-16 00:14:00,Delivered,1,0,,0
CAM00629,L00629,IT Consulting,2026-05-16 05:00:00,2026-05-16 05:08:00,Bounced,0,0,,0
CAM00630,L00630,Oracle Services,2026-05-16 10:00:00,2026-05-16 10:14:00,Delivered,0,0,,0
CAM00631,L00631,Data Engineering,2026-05-16 15:00:00,2026-05-16 15:05:00,Delivered,1,0,,0
CAM00632,L00632,Data Engineering,2026-05-16 20:00:00,2026-05-16 20:04:00,Bounced,0,0,,0
CAM00633,L00633,Database Modernization,2026-05-17 01:00:00,2026-05-17 01:07:00,Delivered,0,0,,0
CAM00634,L00634,IT Consulting,2026-05-17 06:00:00,2026-05-17 06:12:00,Delivered,0,0,,0
CAM00635,L00635,Oracle Services,2026-05-17 11:00:00,2026-05-17 11:08:00,Delivered,0,0,,0
CAM00636,L00636,IT Consulting,2026-05-17 16:00:00,2026-05-17 16:11:00,Delivered,1,0,,0
CAM00637,L00637,Data Engineering,2026-05-17 21:00:00,2026-05-17 21:03:00,Delivered,0,0,,0
CAM00638,L00638,Database Modernization,2026-05-18 02:00:00,2026-05-18 02:11:00,Delivered,0,0,,0
CAM00639,L00639,IT Consulting,2026-05-18 07:00:00,2026-05-18 07:10:00,Delivered,0,0,,0
CAM00640,L00640,Database Modernization,2026-05-18 12:00:00,2026-05-18 12:13:00,Delivered,1,0,,0
CAM00641,L00641,IT Consulting,2026-05-18 17:00:00,2026-05-18 17:00:00,Delivered,0,0,,0
CAM00642,L00642,Oracle Services,2026-05-18 22:00:00,2026-05-18 22:05:00,Delivered,0,0,,0
CAM00643,L00643,Oracle Services,2026-05-19 03:00:00,2026-05-19 03:01:00,Delivered,0,0,,0
CAM00644,L00644,Data Engineering,2026-05-19 08:00:00,2026-05-19 08:06:00,Delivered,0,0,,0
CAM00645,L00645,IT Consulting,2026-05-19 13:00:00,2026-05-19 13:11:00,Delivered,0,0,,0
CAM00646,L00646,Oracle Services,2026-05-19 18:00:00,2026-05-19 18:09:00,Delivered,1,0,,0
CAM00647,L00647,IT Consulting,2026-05-19 23:00:00,2026-05-19 23:11:00,Delivered,0,0,,0
CAM00648,L00648,IT Consulting,2026-05-20 04:00:00,2026-05-20 04:11:00,Delivered,0,0,,0
CAM00649,L00649,Database Modernization,2026-05-20 09:00:00,2026-05-20 09:14:00,Delivered,1,0,,0
CAM00650,L00650,IT Consulting,2026-05-20 14:00:00,2026-05-20 14:13:00,Delivered,1,0,,0
CAM00651,L00651,IT Consulting,2026-05-20 19:00:00,2026-05-20 19:08:00,Delivered,0,0,,0
CAM00652,L00652,Oracle Services,2026-05-21 00:00:00,2026-05-21 00:13:00,Delivered,1,0,,0
CAM00653,L00653,IT Consulting,2026-05-21 05:00:00,2026-05-21 05:00:00,Delivered,0,0,,0
CAM00654,L00654,Data Engineering,2026-05-21 10:00:00,2026-05-21 10:10:00,Delivered,1,0,,0
CAM00655,L00655,Oracle Services,2026-05-21 15:00:00,2026-05-21 15:07:00,Delivered,1,0,,0
CAM00656,L00656,Data Engineering,2026-05-21 20:00:00,2026-05-21 20:14:00,Delivered,1,0,,0
CAM00657,L00657,Data Engineering,2026-05-22 01:00:00,2026-05-22 01:07:00,Delivered,0,0,,0
CAM00658,L00658,IT Consulting,2026-05-22 06:00:00,2026-05-22 06:02:00,Delivered,0,0,,0
CAM00659,L00659,IT Consulting,2026-05-22 11:00:00,2026-05-22 11:10:00,Delivered,1,0,,0
CAM00660,L00660,Database Modernization,2026-05-22 16:00:00,2026-05-22 16:14:00,Delivered,1,0,,0
CAM00661,L00661,Database Modernization,2026-05-22 21:00:00,2026-05-22 21:00:00,Delivered,1,0,,0
CAM00662,L00662,Oracle Services,2026-05-23 02:00:00,2026-05-23 02:00:00,Delivered,0,0,,0
CAM00663,L00663,Oracle Services,2026-05-23 07:00:00,2026-05-23 07:09:00,Delivered,0,0,,0
CAM00664,L00664,Data Engineering,2026-05-23 12:00:00,2026-05-23 12:08:00,Delivered,0,0,,0
CAM00665,L00665,IT Consulting,2026-05-23 17:00:00,2026-05-23 17:08:00,Delivered,1,0,,0
CAM00666,L00666,Oracle Services,2026-05-23 22:00:00,2026-05-23 22:01:00,Delivered,0,0,,0
CAM00667,L00667,Data Engineering,2026-05-24 03:00:00,2026-05-24 03:08:00,Bounced,0,0,,0
CAM00668,L00668,Data Engineering,2026-05-24 08:00:00,2026-05-24 08:08:00,Failed,0,0,,0
CAM00669,L00669,Oracle Services,2026-05-24 13:00:00,2026-05-24 13:12:00,Delivered,1,0,,0
CAM00670,L00670,Oracle Services,2026-05-24 18:00:00,2026-05-24 18:05:00,Delivered,1,0,,0
CAM00671,L00671,Database Modernization,2026-05-24 23:00:00,2026-05-24 23:05:00,Delivered,1,0,,0
CAM00672,L00672,Data Engineering,2026-05-25 04:00:00,2026-05-25 04:01:00,Bounced,0,0,,0
CAM00673,L00673,Database Modernization,2026-05-25 09:00:00,2026-05-25 09:08:00,Delivered,1,0,,0
CAM00674,L00674,IT Consulting,2026-05-25 14:00:00,2026-05-25 14:09:00,Delivered,0,0,,0
CAM00675,L00675,Database Modernization,2026-05-25 19:00:00,2026-05-25 19:04:00,Delivered,0,0,,0
CAM00676,L00676,Oracle Services,2026-05-26 00:00:00,2026-05-26 00:10:00,Delivered,0,0,,0
CAM00677,L00677,Oracle Services,2026-05-26 05:00:00,2026-05-26 05:14:00,Delivered,0,0,,0
CAM00678,L00678,Database Modernization,2026-05-26 10:00:00,2026-05-26 10:02:00,Delivered,0,0,,0
CAM00679,L00679,Database Modernization,2026-05-26 15:00:00,2026-05-26 15:08:00,Delivered,1,0,,0
CAM00680,L00680,Data Engineering,2026-05-26 20:00:00,2026-05-26 20:10:00,Delivered,1,0,,0
CAM00681,L00681,Database Modernization,2026-05-27 01:00:00,2026-05-27 01:00:00,Delivered,0,0,,0
CAM00682,L00682,Oracle Services,2026-05-27 06:00:00,2026-05-27 06:02:00,Delivered,0,0,,0
CAM00683,L00683,Oracle Services,2026-05-27 11:00:00,2026-05-27 11:05:00,Bounced,0,0,,0
CAM00684,L00684,Data Engineering,2026-05-27 16:00:00,2026-05-27 16:02:00,Delivered,0,0,,0
CAM00685,L00685,Database Modernization,2026-05-27 21:00:00,2026-05-27 21:05:00,Delivered,0,0,,0
CAM00686,L00686,Data Engineering,2026-05-28 02:00:00,2026-05-28 02:02:00,Delivered,0,0,,0
CAM00687,L00687,IT Consulting,2026-05-28 07:00:00,2026-05-28 07:13:00,Delivered,0,0,,0
CAM00688,L00688,Database Modernization,2026-05-28 12:00:00,2026-05-28 12:08:00,Delivered,0,0,,0
CAM00689,L00689,Data Engineering,2026-05-28 17:00:00,2026-05-28 17:04:00,Delivered,0,0,,0
CAM00690,L00690,IT Consulting,2026-05-28 22:00:00,2026-05-28 22:11:00,Delivered,0,0,,0
CAM00691,L00691,Oracle Services,2026-05-29 03:00:00,2026-05-29 03:00:00,Delivered,0,0,,0
CAM00692,L00692,Data Engineering,2026-05-29 08:00:00,2026-05-29 08:08:00,Delivered,0,0,,0
CAM00693,L00693,Database Modernization,2026-05-29 13:00:00,2026-05-29 13:10:00,Delivered,1,0,,0
CAM00694,L00694,Data Engineering,2026-05-29 18:00:00,2026-05-29 18:12:00,Delivered,1,0,,0
CAM00695,L00695,Data Engineering,2026-05-29 23:00:00,2026-05-29 23:03:00,Delivered,0,0,,0
CAM00696,L00696,Oracle Services,2026-05-30 04:00:00,2026-05-30 04:08:00,Delivered,1,0,,0
CAM00697,L00697,Oracle Services,2026-05-30 09:00:00,2026-05-30 09:11:00,Delivered,1,0,,0
CAM00698,L00698,Oracle Services,2026-05-30 14:00:00,2026-05-30 14:11:00,Delivered,0,0,,0
CAM00699,L00699,Oracle Services,2026-05-30 19:00:00,2026-05-30 19:02:00,Delivered,0,0,,0
CAM00700,L00700,Oracle Services,2026-05-31 00:00:00,2026-05-31 00:14:00,Delivered,0,0,,0
CAM00701,L00701,Data Engineering,2026-05-31 05:00:00,2026-05-31 05:04:00,Delivered,0,0,,0
CAM00702,L00702,IT Consulting,2026-05-31 10:00:00,2026-05-31 10:05:00,Delivered,1,0,,0
CAM00703,L00703,Database Modernization,2026-05-31 15:00:00,2026-05-31 15:02:00,Bounced,0,0,,0
CAM00704,L00704,IT Consulting,2026-05-31 20:00:00,2026-05-31 20:02:00,Delivered,0,0,,0
CAM00705,L00705,Data Engineering,2026-06-01 01:00:00,2026-06-01 01:03:00,Delivered,1,1,2026-06-01 22:03:00,1
CAM00706,L00706,IT Consulting,2026-06-01 06:00:00,2026-06-01 06:02:00,Delivered,0,0,,0
CAM00707,L00707,Data Engineering,2026-06-01 11:00:00,2026-06-01 11:10:00,Delivered,0,0,,0
CAM00708,L00708,Oracle Services,2026-06-01 16:00:00,2026-06-01 16:08:00,Delivered,0,0,,0
CAM00709,L00709,Data Engineering,2026-06-01 21:00:00,2026-06-01 21:05:00,Delivered,0,0,,0
CAM00710,L00710,Data Engineering,2026-06-02 02:00:00,2026-06-02 02:08:00,Delivered,0,0,,0
CAM00711,L00711,Data Engineering,2026-06-02 07:00:00,2026-06-02 07:09:00,Delivered,0,0,,0
CAM00712,L00712,IT Consulting,2026-06-02 12:00:00,2026-06-02 12:02:00,Delivered,1,1,2026-06-04 15:02:00,1
CAM00713,L00713,Oracle Services,2026-06-02 17:00:00,2026-06-02 17:04:00,Delivered,0,0,,0
CAM00714,L00714,Data Engineering,2026-06-02 22:00:00,2026-06-02 22:13:00,Delivered,1,0,,0
CAM00715,L00715,IT Consulting,2026-06-03 03:00:00,2026-06-03 03:00:00,Delivered,0,0,,0
CAM00716,L00716,Oracle Services,2026-06-03 08:00:00,2026-06-03 08:14:00,Delivered,1,0,,0
CAM00717,L00717,Database Modernization,2026-06-03 13:00:00,2026-06-03 13:14:00,Delivered,0,0,,0
CAM00718,L00718,IT Consulting,2026-06-03 18:00:00,2026-06-03 18:03:00,Delivered,0,0,,0
CAM00719,L00719,Oracle Services,2026-06-03 23:00:00,2026-06-03 23:04:00,Delivered,1,0,,0
CAM00720,L00720,Oracle Services,2026-06-04 04:00:00,2026-06-04 04:03:00,Delivered,0,0,,0
CAM00721,L00721,IT Consulting,2026-06-04 09:00:00,2026-06-04 09:08:00,Delivered,1,1,2026-06-05 11:08:00,0
CAM00722,L00722,Oracle Services,2026-06-04 14:00:00,2026-06-04 14:03:00,Failed,0,0,,0
CAM00723,L00723,Data Engineering,2026-06-04 19:00:00,2026-06-04 19:11:00,Delivered,1,0,,0
CAM00724,L00724,IT Consulting,2026-06-05 00:00:00,2026-06-05 00:05:00,Delivered,1,0,,0
CAM00725,L00725,Database Modernization,2026-06-05 05:00:00,2026-06-05 05:14:00,Delivered,0,0,,0
CAM00726,L00726,Database Modernization,2026-06-05 10:00:00,2026-06-05 10:12:00,Delivered,0,0,,0
CAM00727,L00727,Database Modernization,2026-06-05 15:00:00,2026-06-05 15:06:00,Delivered,0,0,,0
CAM00728,L00728,Database Modernization,2026-06-05 20:00:00,2026-06-05 20:08:00,Delivered,0,0,,0
CAM00729,L00729,Database Modernization,2026-06-06 01:00:00,2026-06-06 01:00:00,Delivered,0,0,,0
CAM00730,L00730,Data Engineering,2026-06-06 06:00:00,2026-06-06 06:01:00,Delivered,0,0,,0
CAM00731,L00731,IT Consulting,2026-06-06 11:00:00,2026-06-06 11:07:00,Delivered,0,0,,0
CAM00732,L00732,IT Consulting,2026-06-06 16:00:00,2026-06-06 16:07:00,Delivered,1,0,,0
CAM00733,L00733,IT Consulting,2026-06-06 21:00:00,2026-06-06 21:05:00,Failed,0,0,,0
CAM00734,L00734,Oracle Services,2026-06-07 02:00:00,2026-06-07 02:01:00,Delivered,0,0,,0
CAM00735,L00735,Database Modernization,2026-06-07 07:00:00,2026-06-07 07:12:00,Delivered,1,0,,0
CAM00736,L00736,IT Consulting,2026-06-07 12:00:00,2026-06-07 12:06:00,Delivered,1,0,,0
CAM00737,L00737,Data Engineering,2026-06-07 17:00:00,2026-06-07 17:07:00,Delivered,1,0,,0
CAM00738,L00738,Database Modernization,2026-06-07 22:00:00,2026-06-07 22:06:00,Delivered,1,0,,0
CAM00739,L00739,Database Modernization,2026-06-08 03:00:00,2026-06-08 03:07:00,Delivered,0,0,,0
CAM00740,L00740,Oracle Services,2026-06-08 08:00:00,2026-06-08 08:09:00,Delivered,1,0,,0
CAM00741,L00741,Database Modernization,2026-06-08 13:00:00,2026-06-08 13:11:00,Delivered,0,0,,0
CAM00742,L00742,Database Modernization,2026-06-08 18:00:00,2026-06-08 18:08:00,Delivered,0,0,,0
CAM00743,L00743,Database Modernization,2026-06-08 23:00:00,2026-06-08 23:02:00,Delivered,1,0,,0
CAM00744,L00744,Data Engineering,2026-06-09 04:00:00,2026-06-09 04:13:00,Delivered,0,0,,0
CAM00745,L00745,Database Modernization,2026-06-09 09:00:00,2026-06-09 09:04:00,Delivered,0,0,,0
CAM00746,L00746,Oracle Services,2026-06-09 14:00:00,2026-06-09 14:00:00,Delivered,0,0,,0
CAM00747,L00747,IT Consulting,2026-06-09 19:00:00,2026-06-09 19:00:00,Delivered,0,0,,0
CAM00748,L00748,Database Modernization,2026-06-10 00:00:00,2026-06-10 00:11:00,Delivered,0,0,,0
CAM00749,L00749,Database Modernization,2026-06-10 05:00:00,2026-06-10 05:05:00,Delivered,1,0,,0
CAM00750,L00750,Data Engineering,2026-06-10 10:00:00,2026-06-10 10:00:00,Delivered,1,0,,0
